4.975488807661115942e+01 4.972343384773171238e+01 4.872137068883269251e+01 4.726601631445880969e+01 4.822082359395123774e+01 4.776033964604302895e+01 4.831947210561465056e+01 4.856029820397843366e+01 4.828477555693364565e+01 4.888859240089680469e+01 4.921863819586891253e+01 4.823088596574917375e+01 4.818743142679959846e+01 4.810078322520631389e+01 4.854691897629156472e+01 4.893435755855554703e+01 4.834045401421552413e+01 4.769236273434145801e+01 4.789480274769831425e+01 4.873817857653961028e+01 4.919441396746650241e+01 4.855705588417686869e+01 4.951301847302389092e+01 4.913184092210084231e+01 4.872696089538709430e+01 4.987742540428373417e+01 4.938612078423889074e+01 4.895865632304536064e+01 4.950012372990505582e+01 4.963559306874015675e+01 4.972939673472308186e+01 4.807286946047798182e+01 4.907042318608977638e+01 4.881677688069457588e+01 4.899994931546057586e+01 4.871391708009350197e+01 4.932205701712540957e+01 4.912475999379859104e+01 4.927938510709344655e+01 4.813000137146399737e+01 4.936640598912369882e+01 5.016573099031626981e+01 4.908622483661688563e+01 4.909181504317128031e+01 4.884293904736916403e+01 4.948659543004340833e+01 4.879926090015741380e+01 4.909945499212899023e+01
4.872066259600247662e+01 4.793829455469161616e+01 4.872610373038208564e+01 4.804443394313789639e+01 4.898634647951151777e+01 4.814591482612220830e+01 4.791325042932785294e+01 4.760742886275819075e+01 4.807193775938558389e+01 4.896536457091064420e+01 4.972261395077039481e+01 5.033213280541907153e+01 4.991487978819824889e+01 5.000905613461811328e+01 4.972652709535848459e+01 4.870899769832561788e+01 4.978682679005868295e+01 4.956780249725706256e+01 4.983997102036921945e+01 5.024526099556359782e+01 4.980307565711013496e+01 5.071811793397890966e+01 5.006685887039068206e+01 5.032016976339262726e+01 5.119056492391354851e+01 5.572310439822544481e+01 6.096157515622765288e+01 7.178361875685730809e+01 7.583238175595096209e+01 7.885034793445593948e+01 8.115738891141533884e+01 7.971410938319894512e+01 7.913898893288173042e+01 7.757846413919762085e+01 7.850151904546103765e+01 8.099214240566712419e+01 8.037353014835660758e+01 7.921714002051231773e+01 8.022326539617419883e+01 8.233595352525877331e+01 8.405583647378715284e+01 8.580564566140338911e+01 8.840307923484233754e+01 8.790327750083480396e+01 8.629191909554928941e+01 8.365740381863282948e+01 8.105546081190668417e+01 7.221339383675999102e+01
7.103661808901395602e+01 6.629683102370844949e+01 5.285830987931117164e+01 5.137321560606782356e+01 5.065841452797785394e+01 5.015633944330487282e+01 5.097157789915566184e+01 4.921878726804368398e+01 4.919318412202451896e+01 4.926984448790725679e+01 4.837854195487285835e+01 4.858198820540953022e+01 4.954398821733529701e+01 5.027187037876258557e+01 5.081542479606926577e+01 4.897699220054381186e+01 5.105379120354910327e+01 5.039466858274101213e+01 5.030425630873443055e+01 4.955643574392977513e+01 5.077584613366406785e+01 5.082735057005199053e+01 5.105356759528692834e+01 4.947653305824547232e+01 5.077342371082382755e+01 5.638125804989743273e+01 7.169972839049752622e+01 7.858600570051993373e+01 8.524748217096788494e+01 8.744081834661068342e+01 9.005975558126220903e+01 8.817224097218907275e+01 8.509963984162570227e+01 8.462026099556359782e+01 8.709661069503408726e+01 8.451523964842816383e+01 8.513865948337546286e+01 8.363198701283212699e+01 8.526540809998567738e+01 8.257107761293706005e+01 8.644352549730477620e+01 8.357224633878736597e+01 8.553597409721892575e+01 8.601020995325094987e+01 8.522888541716356769e+01 8.311649543242855032e+01 7.983433609216238835e+01 7.042814273958880733e+01
7.025428731574679375e+01 6.588632352239659440e+01 5.201910807136381720e+01 4.988797226064971824e+01 5.130069199303535044e+01 4.989572401373848720e+01 5.038322729332633543e+01 4.935418207079139563e+01 4.923932196012021478e+01 4.973681307541857421e+01 5.030093945284546919e+01 5.024872692362733773e+01 4.996399906978962946e+01 5.052860993178457250e+01 5.052451044697801308e+01 4.978667771788388308e+01 5.035031961074274420e+01 5.047982606258645433e+01 5.070276349997614318e+01 5.038505342746744020e+01 5.052629931307540545e+01 5.045724162810666513e+01 5.055723178934312756e+01 5.028368434861422287e+01 4.923932196012021478e+01 5.721464604302818202e+01 7.072490817154033493e+01 7.676669161141057884e+01 8.438029206220481626e+01 8.471227579544913056e+01 8.563145482516814866e+01 8.622465027667793436e+01 8.425790380670703428e+01 8.376026361923388208e+01 8.444584655106616822e+01 8.319569002528263013e+01 8.392547285693839854e+01 8.245513672899870983e+01 8.291241562514906605e+01 8.374080970042454908e+01 8.279871082383245096e+01 8.514339252492484889e+01 8.438703757811380513e+01 8.352029468587508632e+01 8.303879156132232708e+01 8.304408362352715756e+01 8.088063641892858868e+01 7.115837278776892560e+01
6.930890885130943957e+01 6.564300046510518882e+01 5.138331524590944355e+01 5.108077326718503031e+01 5.266910002146638448e+01 5.016110975289794993e+01 5.104805192481991583e+01 4.983930019558268043e+01 5.048608709392738092e+01 4.863095841482611092e+01 4.989945081810807892e+01 4.958926889042599129e+01 5.097575192004960343e+01 5.030224383437483482e+01 5.201329425654726180e+01 5.053971580880598680e+01 4.995237144015645470e+01 5.122921188522633429e+01 4.959914492200543634e+01 5.083398428182989193e+01 4.989311525067975595e+01 5.013565567905355636e+01 5.079436835138100292e+01 5.007531871630968112e+01 5.091053284358154940e+01 6.024755670705528132e+01 7.020118035347996965e+01 7.632838214950150757e+01 8.212158773791917099e+01 8.323508234746937262e+01 8.396341172542098263e+01 8.361342752707149373e+01 8.374297124695891625e+01 8.164906621189713576e+01 8.436158350426940444e+01 8.171715492772979417e+01 8.187215272146160316e+01 8.204369752659448523e+01 8.284149453799550145e+01 8.442046701330917813e+01 8.465104439965649874e+01 8.191624081715403349e+01 8.524248825311264000e+01 8.162487925153843094e+01 8.091160616323998056e+01 8.185433859657491951e+01 8.158913919763391220e+01 7.356417408052280393e+01
6.775669483136954341e+01 6.502032599103182520e+01 5.227431963459427777e+01 5.357501162762963531e+01 5.198292080093496992e+01 5.364086426084052306e+01 5.285719183800026144e+01 5.101331810809519851e+01 5.086409686113628936e+01 4.851088077803748178e+01 4.927316134379620394e+01 4.962381636693220344e+01 5.099229893145065518e+01 4.915643783094022723e+01 5.086156263416494738e+01 5.135584869770546135e+01 5.103441182082715244e+01 5.104108280064876624e+01 5.136613467776558650e+01 5.107376687497017542e+01 5.137329014215522704e+01 5.074875226589704624e+01 5.192906847779420332e+01 5.168034155416686559e+01 5.101611321137240651e+01 5.710526433478031549e+01 7.013584947288077842e+01 7.414838793350187984e+01 7.844815120688831200e+01 7.714384421361445732e+01 8.207585984830416237e+01 8.236796677479367190e+01 8.198652834756474306e+01 8.215412274006581583e+01 8.534721145589850266e+01 8.156182172160471566e+01 8.313960161952009287e+01 8.419074679196678801e+01 8.371073438916182852e+01 8.110815782569287080e+01 8.136605268806945901e+01 8.528456387444542486e+01 8.375851202118018080e+01 7.919056790535704238e+01 8.204015706244335604e+01 7.826568686495254212e+01 7.364273511663409977e+01 6.623358715355627169e+01
6.847637802318371314e+01 6.057126693459905198e+01 4.967576801984449020e+01 5.112780553832942587e+01 5.099915625149071730e+01 5.232209726661260163e+01 5.099170264275151254e+01 5.106802759624098087e+01 5.113436471401993089e+01 4.967312198874206075e+01 4.988007143538614940e+01 5.058194050231359284e+01 5.038583605638504537e+01 4.984295246386489708e+01 4.971411683680771176e+01 5.090259475027428948e+01 4.981880277154986203e+01 4.918069932738634265e+01 4.991760035538806761e+01 4.947783743977483795e+01 4.974173245718647962e+01 5.156067386585888812e+01 5.098372728140056864e+01 4.956333033201353544e+01 5.032784698039402116e+01 4.892656853742307277e+01 5.012078572961884504e+01 4.958379048800266276e+01 4.883902590278108136e+01 5.054582776797212773e+01 5.017635238276964316e+01 5.025543517149263550e+01 5.072434169727615227e+01 4.999522969040690157e+01 5.067764483852502622e+01 5.076839252492485599e+01 5.193443507608643017e+01 4.974579467394934795e+01 4.976815550016696221e+01 5.030477806134615548e+01 5.039794817058626109e+01 5.010237531603299743e+01 5.015488598960071442e+01 5.029605733912130461e+01 5.141439679435194421e+01 5.049260900157419485e+01 4.942040738443923686e+01 5.076518747316699631e+01
5.110294775318416782e+01 5.010658660497065853e+01 5.028841739016360890e+01 5.101342991222628598e+01 4.930249129418499621e+01 5.118959595477746660e+01 5.025480161474980179e+01 4.970394266087868118e+01 4.959437461241233791e+01 4.860170300052472925e+01 5.016241413442732267e+01 5.580576491914325032e+01 5.037178600391164451e+01 4.829942189810616782e+01 4.436566808185850164e+01 5.308970716261985956e+01 4.435717096789581149e+01 5.409244114630538292e+01 4.790848011973476872e+01 5.136333957448837850e+01 5.162376866383628737e+01 4.999754030911606151e+01 5.006950490149311150e+01 4.730298621380527635e+01 4.962076038734913652e+01 4.773801608786910577e+01 5.564890372322663126e+01 4.886518806945570503e+01 4.636051465677621053e+01 4.770499660115440577e+01 4.999437252540190713e+01 4.434912107045746410e+01 5.242890747984544220e+01 5.054772843820063599e+01 5.018838996088346249e+01 4.597479040452224552e+01 5.389451056623574488e+01 5.061969303057767178e+01 5.211499874779372021e+01 5.214104911033725642e+01 5.641293588703906181e+01 5.244087052187187226e+01 4.749279236034917773e+01 4.521478318942897801e+01 4.813682142346038262e+01 4.574909513189905397e+01 5.484096980394027554e+01 5.139967591709201145e+01
5.009816402709535765e+01 5.401149495539760892e+01 4.673967973333968473e+01 5.109273630921146037e+01 5.300272354863329838e+01 5.168563361637171738e+01 4.955319342412822436e+01 4.886682786337832596e+01 5.144450937365834164e+01 4.529304608119065989e+01 5.120271430615846953e+01 5.231989845203452916e+01 5.410276439440918494e+01 4.922284948480655942e+01 5.165395577923007409e+01 4.730369430663549934e+01 5.373179828745886510e+01 4.995725355388064060e+01 5.139080612269235360e+01 4.523606324237942289e+01 5.339959094595239009e+01 4.910877200305299795e+01 5.146515586986595281e+01 5.134738885178647649e+01 4.655155064876210957e+01 5.539533195391880582e+01 5.548645232075561040e+01 6.248263309163766621e+01 7.046194485522109119e+01 6.560483798836041558e+01 8.027372632733865032e+01 7.517821578495443191e+01 8.250831822735294452e+01 8.726226714926296779e+01 8.317500626103134209e+01 8.322576533654535069e+01 8.136754340981728717e+01 8.099191879740494926e+01 8.417427431665312554e+01 7.652679721413919367e+01 7.673710078471592055e+01 8.710913275771595465e+01 9.107773219481943272e+01 7.741142876735199252e+01 7.687014770071077407e+01 8.274877164527975992e+01 7.934802538997280408e+01 6.374762229881220321e+01
6.784162870295280356e+01 5.816110528073271979e+01 5.668916662691407993e+01 5.246543016266754478e+01 4.648502719076468281e+01 5.127978462052185193e+01 4.831704968277441026e+01 4.342066229785812936e+01 4.799643270285741892e+01 5.402409155416685138e+01 4.985405834088631849e+01 5.088068114058101798e+01 5.050740441492151689e+01 5.729153001717310900e+01 4.927912423078756632e+01 4.715424945141438684e+01 4.796479213375947381e+01 4.598884045699566059e+01 4.650597183132184398e+01 5.057459869770547556e+01 5.348310863187521136e+01 5.210866318036539724e+01 5.041341440872011503e+01 4.580410276439440054e+01 4.973349621952964839e+01 5.664068090206553308e+01 5.580937991938175458e+01 7.325343313218527896e+01 7.085340838620423654e+01 8.281391618566044599e+01 7.262885798788342129e+01 8.214745176024423756e+01 7.732593587511328792e+01 8.247268997757953457e+01 8.817056391022276784e+01 7.349638350903973105e+01 8.215207299766255744e+01 8.436680103038685274e+01 8.271228623050133422e+01 8.819229117969756260e+01 9.427462225110909344e+01 8.460583826265322216e+01 8.118474365548820515e+01 8.112511478557456712e+01 8.437298752564036874e+01 7.979185052234888076e+01 7.233365781376711823e+01 7.381316188045603610e+01
